"id"	"label"	"description"	"x"	"y"	"cluster"	"weight<EU pub.>"	"weight<Total  link strength>"	"weight<Mur pub.>"	"weight<Spain pub.>"	"weight<Links>"
163	163	"<table><tr><td>Micro-level field:</td><td>163</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>tourism management; sustainability; annals of tourism research; current issues in tourism; journal of sustainable tourism</td></tr><tr><td>Terms:</td><td>tourism; covid; destination; sustainable tourism; tourism industry</td></tr></table>"	"-0.0147"	"0.7688"	1	8129	365716	47	2148	2739
97	97	"<table><tr><td>Micro-level field:</td><td>97</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>scientometrics; proceedings of the international conference on scientometrics and informetrics; journal of informetrics; plos one; journal of the american society for information science and technology</td></tr><tr><td>Terms:</td><td>article; peer review; author; journal; bibliometric analysis</td></tr></table>"	"-0.0294"	"0.7572"	1	9249	277585	46	2163	3533
523	523	"<table><tr><td>Micro-level field:</td><td>523</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal of banking & finance; journal of financial stability; journal of money credit and banking; applied economics; journal of financial intermediation</td></tr><tr><td>Terms:</td><td>financial inclusion; bank competition; deposit insurance; bank efficiency; foreign bank</td></tr></table>"	"0.0444"	"0.7884"	1	6446	215370	42	739	1701
651	651	"<table><tr><td>Micro-level field:</td><td>651</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>accounting review; contemporary accounting research; journal of accounting research; journal of accounting & economics; auditing-a journal of practice & theory</td></tr><tr><td>Terms:</td><td>audit quality; auditor; audit fee; accounting conservatism; earnings management</td></tr></table>"	"0.0423"	"0.7899"	1	3124	216261	41	465	1618
12	12	"<table><tr><td>Micro-level field:</td><td>12</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal of applied psychology; frontiers in psychology; international journal of human resource management; journal of organizational behavior; leadership quarterly</td></tr><tr><td>Terms:</td><td>abusive supervision; ethical leadership; job insecurity; workplace bullying; organizational justice</td></tr></table>"	"-0.1476"	"0.7804"	1	12420	1088749	36	1680	2848
1374	1374	"<table><tr><td>Micro-level field:</td><td>1374</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>computers & education; procedia social and behavioral sciences; edulearn proceedings; british journal of educational technology; inted proceedings</td></tr><tr><td>Terms:</td><td>tpack; technological pedagogical content knowledge; technology integration; interactive whiteboard; digital competence</td></tr></table>"	"-0.0808"	"0.7936"	1	2068	94035	36	624	1725
3085	3085	"<table><tr><td>Micro-level field:</td><td>3085</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>economics & human biology; social history of medicine; history of the family; economic history review; explorations in economic history</td></tr><tr><td>Terms:</td><td>height; north korea; stature; cholera; health</td></tr></table>"	"-0.3067"	"0.7904"	1	1165	23990	36	200	1399
1219	1219	"<table><tr><td>Micro-level field:</td><td>1219</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>ecological economics; environmental & resource economics; sustainability; land economics; journal of choice modelling</td></tr><tr><td>Terms:</td><td>discrete choice experiment; willingness; contingent valuation; consumer preference; statistical life</td></tr></table>"	"-0.0025"	"0.5741"	1	4287	195474	35	565	2397
3259	3259	"<table><tr><td>Micro-level field:</td><td>3259</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal of adolescent & adult literacy; journal of curriculum studies; contemporary educational psychology; journal of american history; procedia social and behavioral sciences</td></tr><tr><td>Terms:</td><td>multiple document; disciplinary literacy; epistemological belief; historical thinking; history education</td></tr></table>"	"-0.1529"	"0.8071"	1	654	27481	34	177	1016
579	579	"<table><tr><td>Micro-level field:</td><td>579</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>cognition & emotion; emotion; frontiers in psychology; plos one; biological psychology</td></tr><tr><td>Terms:</td><td>threat; attentional bias; emotional face; amygdala; processing</td></tr></table>"	"-0.3442"	"0.6219"	1	7747	630957	32	737	2273
1328	1328	"<table><tr><td>Micro-level field:</td><td>1328</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>international journal of industrial organization; economics letters; review of industrial organization; antitrust law journal; journal of competition law & economics</td></tr><tr><td>Terms:</td><td>competition policy; mixed duopoly; product differentiation; network effect; antitrust</td></tr></table>"	"0.0683"	"0.7805"	1	3466	83160	32	441	1430
151	151	"<table><tr><td>Micro-level field:</td><td>151</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>electoral studies; journal of politics; party politics; political research quarterly; public choice</td></tr><tr><td>Terms:</td><td>us house; turnout; descriptive representation; us senate; congress</td></tr></table>"	"-0.1243"	"0.8917"	1	9113	277545	31	910	1909
2337	2337	"<table><tr><td>Micro-level field:</td><td>2337</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>geographical analysis; international journal of geographical information science; international journal of health geographics; lecture notes in computer science; international journal of environmental research and public health</td></tr><tr><td>Terms:</td><td>spatial autocorrelation; spatial dependence; spatial scan statistic; spatial accessibility; random effect</td></tr></table>"	"0.0377"	"0.5673"	1	1225	97944	31	141	2247
802	802	"<table><tr><td>Micro-level field:</td><td>802</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; computers & education; international review of research in open and distributed learning; edulearn proceedings; british journal of educational technology</td></tr><tr><td>Terms:</td><td>massive open online course; moocs; analytic; educational data mining; online discussion</td></tr></table>"	"-0.0477"	"0.7805"	1	2559	146614	28	815	2172
137	137	"<table><tr><td>Micro-level field:</td><td>137</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal of chemical education; international journal of science education; journal of physics conference series; aip conference proceedings; chemistry education research and practice</td></tr><tr><td>Terms:</td><td>organic chemistry; quantum mechanic; chemical equilibrium; conceptual change; scientific inquiry</td></tr></table>"	"-0.1281"	"0.7783"	1	4478	206311	28	759	3203
405	405	"<table><tr><td>Micro-level field:</td><td>405</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal of business research; journal of consumer research; psychology & marketing; advances in consumer research; european journal of marketing</td></tr><tr><td>Terms:</td><td>materialism; compulsive buying; brand personality; sponsorship; product placement</td></tr></table>"	"-0.0629"	"0.7996"	1	5866	407211	28	609	2256
2064	2064	"<table><tr><td>Micro-level field:</td><td>2064</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>government information quarterly; lecture notes in computer science; information technology for development; proceedings of the annual hawaii international conference on system sciences; communications in computer and information science</td></tr><tr><td>Terms:</td><td>e government; open data; transparency; public sector; citizen</td></tr></table>"	"0.0689"	"0.7897"	1	1467	71737	27	388	1577
150	150	"<table><tr><td>Micro-level field:</td><td>150</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>world economy; journal of international economics; applied economics; review of international economics; economics letters</td></tr><tr><td>Terms:</td><td>export; global value chain; international trade; fdi; foreign direct investment</td></tr></table>"	"0.0175"	"0.8011"	1	9522	307347	26	1214	2266
498	498	"<table><tr><td>Micro-level field:</td><td>498</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal of the acoustical society of america; journal of phonetics; interspeech; journal of speech language and hearing research; clinical linguistics & phonetics</td></tr><tr><td>Terms:</td><td>acoustic study; vocal tract; articulatory inversion; sound change; vowel</td></tr></table>"	"-0.2706"	"0.6964"	1	5647	199793	26	614	2225
1055	1055	"<table><tr><td>Micro-level field:</td><td>1055</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>journal of business research; sustainability; computers in human behavior; lecture notes in computer science; journal of retailing and consumer services</td></tr><tr><td>Terms:</td><td>online review; ewom; helpfulness; electronic word; social media marketing</td></tr></table>"	"0.0649"	"0.7766"	1	2639	333736	26	533	2231
1931	1931	"<table><tr><td>Micro-level field:</td><td>1931</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>creativity research journal; thinking skills and creativity; journal of creative behavior; frontiers in psychology; psychology of aesthetics creativity and the arts</td></tr><tr><td>Terms:</td><td>creativity; creative thinking; creative problem; insight; divergent</td></tr></table>"	"-0.1774"	"0.764"	1	1870	115740	26	193	1742
903	903	"<table><tr><td>Micro-level field:</td><td>903</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>economic history review; journal of economic history; business history; explorations in economic history; european review of economic history</td></tr><tr><td>Terms:</td><td>early modern england; industrial revolution; medieval england; england; africa</td></tr></table>"	"-0.1536"	"0.9525"	1	6777	97734	25	699	1594
628	628	"<table><tr><td>Micro-level field:</td><td>628</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>computers in human behavior; cyberpsychology behavior and social networking; international journal of environmental research and public health; frontiers in psychology; journal of behavioral addictions</td></tr><tr><td>Terms:</td><td>internet addiction; internet gaming disorder; facebook; problematic internet use; social networking site</td></tr></table>"	"-0.1574"	"0.7674"	1	4263	346635	23	672	2360
1141	1141	"<table><tr><td>Micro-level field:</td><td>1141</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>frontiers in psychology; pme conference proceedings; journal of experimental child psychology; journal of physics conference series; educational studies in mathematics</td></tr><tr><td>Terms:</td><td>fraction; mathematics; math anxiety; numerosity; number sense</td></tr></table>"	"-0.2767"	"0.7035"	1	4289	153904	23	416	1639
1900	1900	"<table><tr><td>Micro-level field:</td><td>1900</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>frontiers in psychology; lecture notes in computer science; cognitive science; cognition; gesture</td></tr><tr><td>Terms:</td><td>gesture; embodiment; co speech gesture; embodied cognition; sound symbolism</td></tr></table>"	"-0.2637"	"0.7086"	1	3207	140845	23	321	1550
2097	2097	"<table><tr><td>Micro-level field:</td><td>2097</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>perceptual and motor skills; frontiers in psychology; journal of sports sciences; psychology of sport and exercise; plos one</td></tr><tr><td>Terms:</td><td>external focus; quiet eye; acute exercise; artificial grammar; implicit sequence</td></tr></table>"	"-0.3768"	"0.5752"	1	2941	144947	23	313	1615
1221	1221	"<table><tr><td>Micro-level field:</td><td>1221</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>social choice and welfare; lecture notes in computer science; games and economic behavior; mathematical social sciences; journal of mathematical economics</td></tr><tr><td>Terms:</td><td>shapley value; stable matching; school choice; core; cooperative game</td></tr></table>"	"0.4874"	"0.653"	1	4555	44634	22	1154	1418
416	416	"<table><tr><td>Micro-level field:</td><td>416</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>neuroimage; neuropsychologia; frontiers in psychology; psychological research-psychologische forschung; psychophysiology</td></tr><tr><td>Terms:</td><td>conflict adaptation; task switching; tower; stroop task; conflict monitoring</td></tr></table>"	"-0.3649"	"0.5876"	1	9484	784181	22	688	2272
377	377	"<table><tr><td>Micro-level field:</td><td>377</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; journal of academic librarianship; journal of documentation; information research-an international electronic journal; journal of the american society for information science and technology</td></tr><tr><td>Terms:</td><td>information literacy; web search; knowledge organization; search engine; relevance</td></tr></table>"	"0.0722"	"0.7973"	1	3636	114834	22	513	2278
449	449	"<table><tr><td>Micro-level field:</td><td>449</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>small business economics; journal of business venturing; sustainability; entrepreneurship theory and practice; journal of technology transfer</td></tr><tr><td>Terms:</td><td>entrepreneurial intention; self employment; academic entrepreneurship</td></tr></table>"	"0.0136"	"0.7979"	1	7661	366894	21	1292	2329
374	374	"<table><tr><td>Micro-level field:</td><td>374</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of interpersonal violence; violence against women; journal of family violence; violence and victims; trauma violence & abuse</td></tr><tr><td>Terms:</td><td>dating violence; intimate partner violence; rape myth acceptance; sexual coercion; reproductive coercion</td></tr></table>"	"-0.4339"	"0.6236"	1	4319	262230	21	1008	1774
2432	2432	"<table><tr><td>Micro-level field:</td><td>2432</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>perspectives-studies in translation theory and practice; meta; interpreter and translator trainer; babel-revue internationale de la traduction-international journal of translation; translator</td></tr><tr><td>Terms:</td><td>translator; audio description; simultaneous interpreting; literary translation; explicitation</td></tr></table>"	"-0.163"	"0.8895"	1	2034	13457	21	621	1113
2470	2470	"<table><tr><td>Micro-level field:</td><td>2470</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>personality and individual differences; procedia social and behavioral sciences; frontiers in psychology; international journal of environmental research and public health; work employment and society</td></tr><tr><td>Terms:</td><td>trait emotional intelligence; emotional labour; emotional competence; tipping</td></tr></table>"	"-0.2027"	"0.7694"	1	1674	107361	20	562	1389
808	808	"<table><tr><td>Micro-level field:</td><td>808</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>sustainability; journal of cleaner production; journal of environmental psychology; frontiers in psychology; british food journal</td></tr><tr><td>Terms:</td><td>organic food; planned behavior; implementation intention; physical activity; environmental concern</td></tr></table>"	"-0.0437"	"0.6965"	1	5160	417434	20	504	2521
619	619	"<table><tr><td>Micro-level field:</td><td>619</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>classical quarterly; mnemosyne; latomus; hermes-zeitschrift fur klassische philologie; american journal of philology</td></tr><tr><td>Terms:</td><td>ovid; plato; cicero; aeneid; pindar</td></tr></table>"	"-0.1917"	"0.9678"	1	5930	11136	20	503	1119
143	143	"<table><tr><td>Micro-level field:</td><td>143</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of archaeological science; radiocarbon; journal of archaeological science-reports; antiquity; quaternary international</td></tr><tr><td>Terms:</td><td>strontium; guatemala; nitrogen; pottery; stable isotope analysis</td></tr></table>"	"0.0295"	"0.2498"	1	11731	304636	18	1656	2889
217	217	"<table><tr><td>Micro-level field:</td><td>217</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>brain and language; frontiers in psychology; neuropsychologia; journal of memory and language; journal of experimental psychology-learning memory and cognition</td></tr><tr><td>Terms:</td><td>semantic dementia; visual word recognition; n400; alzheimer; foreign accent syndrome</td></tr></table>"	"-0.2736"	"0.6965"	1	11978	523848	18	1502	2619
195	195	"<table><tr><td>Micro-level field:</td><td>195</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>reading and writing; journal of speech language and hearing research; reading teacher; journal of learning disabilities; language speech and hearing services in schools</td></tr><tr><td>Terms:</td><td>developmental dyslexia; dyslexia; specific language impairment; phonological awareness; curriculum</td></tr></table>"	"-0.2751"	"0.7048"	1	7969	329422	18	826	1976
282	282	"<table><tr><td>Micro-level field:</td><td>282</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal of marriage and family; journal of family issues; demographic research; demography; family relations</td></tr><tr><td>Terms:</td><td>divorce; cohabitation; work family conflict; parenthood; housework</td></tr></table>"	"-0.2168"	"0.7939"	1	7900	358258	18	821	2039
1283	1283	"<table><tr><td>Micro-level field:</td><td>1283</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal of international business studies; international business review; journal of world business; journal of business research; management international review</td></tr><tr><td>Terms:</td><td>outward foreign direct investment; internationalization; international new venture; political risk; cross border acquisition</td></tr></table>"	"0.0334"	"0.798"	1	4395	267435	17	575	1705
1352	1352	"<table><tr><td>Micro-level field:</td><td>1352</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal of applied behavior analysis; journal of the experimental analysis of behavior; psychological record; behavioral interventions; behavioural processes</td></tr><tr><td>Terms:</td><td>pigeon; reinforcement; resurgence; functional analysis; functional communication training</td></tr></table>"	"-0.4043"	"0.6169"	1	1321	96466	17	260	1734
218	218	"<table><tr><td>Micro-level field:</td><td>218</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal of experimental social psychology; personality and social psychology bulletin; journal of personality and social psychology; european journal of social psychology; group processes & intergroup relations</td></tr><tr><td>Terms:</td><td>intergroup contact; prejudice; implicit association test; social dominance orientation; authoritarianism</td></tr></table>"	"-0.2131"	"0.7755"	1	9933	678786	16	866	2533
873	873	"<table><tr><td>Micro-level field:</td><td>873</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>learning and individual differences; procedia social and behavioral sciences; frontiers in psychology; contemporary educational psychology; journal of educational psychology</td></tr><tr><td>Terms:</td><td>achievement goal; academic self concept; test anxiety; school engagement; self esteem</td></tr></table>"	"-0.1713"	"0.784"	1	4227	287155	16	617	1781
129	129	"<table><tr><td>Micro-level field:</td><td>129</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>teaching and teacher education; teachers college record; procedia social and behavioral sciences; journal of teacher education; phi delta kappan</td></tr><tr><td>Terms:</td><td>lesson study; pedagogical content knowledge; teacher educator; preservice teacher; professional learning community</td></tr></table>"	"-0.1624"	"0.8208"	1	5699	244692	16	596	2035
1127	1127	"<table><tr><td>Micro-level field:</td><td>1127</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>disability & society; international journal of inclusive education; journal of visual impairment & blindness; european journal of special needs education; international journal of disability development and education</td></tr><tr><td>Terms:</td><td>inclusive education; universal design; disability study; special educational need; visual impairment</td></tr></table>"	"-0.2659"	"0.7703"	1	3043	113059	16	420	1549
116	116	"<table><tr><td>Micro-level field:</td><td>116</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of autism and developmental disorders; autism; research in autism spectrum disorders; autism research; research in developmental disabilities</td></tr><tr><td>Terms:</td><td>autistic adult; asperger; high functioning autism; asperger syndrome; pervasive developmental disorder</td></tr></table>"	"-0.4464"	"0.5405"	1	8902	595436	15	645	2586
1625	1625	"<table><tr><td>Micro-level field:</td><td>1625</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>economic modelling; applied economics letters; applied economics; economics letters; macroeconomic dynamics</td></tr><tr><td>Terms:</td><td>public capital; fertility; regional convergence; endogenous fertility; demographic transition</td></tr></table>"	"0.0077"	"0.8041"	1	3058	104726	15	570	1656
2128	2128	"<table><tr><td>Micro-level field:</td><td>2128</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>personality and individual differences; frontiers in psychology; journal of loss & trauma; international journal of environmental research and public health; psychological trauma-theory research practice and policy</td></tr><tr><td>Terms:</td><td>posttraumatic growth; optimism; dispositional optimism; connor davidson resilience scale; hope</td></tr></table>"	"-0.4386"	"0.6087"	1	1489	188809	15	305	1672
2451	2451	"<table><tr><td>Micro-level field:</td><td>2451</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>vivarium-an international journal for the philosophy and intellectual life of the middle ages and renaissance; british journal for the history of philosophy; journal of the history of philosophy; phronesis-a journal for ancient philosophy; american catholic philosophical quarterly</td></tr><tr><td>Terms:</td><td>aristotle; spinoza; avicenna; leibniz; descarte</td></tr></table>"	"-0.1978"	"0.9621"	1	1666	4450	15	153	636
2623	2623	"<table><tr><td>Micro-level field:</td><td>2623</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>crime law and social change; journal of business ethics; world development; public choice; governance-an international journal of policy administration and institutions</td></tr><tr><td>Terms:</td><td>corruption; bribery; foreign corrupt practices act; government corruption; bureaucratic corruption</td></tr></table>"	"-0.0421"	"0.8463"	1	1365	72088	15	141	1221
212	212	"<table><tr><td>Micro-level field:</td><td>212</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>international journal of communication; new media & society; journalism studies; journalism; digital journalism</td></tr><tr><td>Terms:</td><td>political participation; journalism; mediatization; internet use; third person effect</td></tr></table>"	"-0.1298"	"0.8926"	1	9198	287841	14	1262	2279
983	983	"<table><tr><td>Micro-level field:</td><td>983</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>psychology of music; frontiers in psychology; music perception; lecture notes in computer science; journal of research in music education</td></tr><tr><td>Terms:</td><td>congenital amusia; speech; absolute pitch; music education; musical training</td></tr></table>"	"-0.274"	"0.686"	1	4714	179625	14	479	2076
